text_a	text_b	label
this past memorial day weekend was hot and i asked the waiter why was the air condition not working and he responded doens't know why.	air	2
the place was practically empty when my friends and i got there for dinner.	place	0
the place was practically empty when my friends and i got there for dinner.	dinner	2
the wine list is short and the wine glasses suck (not spigleau or riedel, in addition they are small for the big italian wines on the menu).	wine list	0
the wine list is short and the wine glasses suck (not spigleau or riedel, in addition they are small for the big italian wines on the menu).	italian wines	1
the wine list is short and the wine glasses suck (not spigleau or riedel, in addition they are small for the big italian wines on the menu).	menu	2
its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.	drinks	1
its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.	service	0
we ate here once and the waiter was very aggressive about pushing the specials instead of what was on the menu.	waiter	0
we ate here once and the waiter was very aggressive about pushing the specials instead of what was on the menu.	menu	2
on the table you will also find individual bottles of fine imported olive oil which we put on the bread-fantastic!	table	2
on the table you will also find individual bottles of fine imported olive oil which we put on the bread-fantastic!	olive oil	1
our group of 8 had about five small plates that we thought were the best on the menu.	plates	1
our group of 8 had about five small plates that we thought were the best on the menu.	menu	2
the bread they served as we sat down had a pastry-like crunch on the outside and still warm.	bread	1
the bread they served as we sat down had a pastry-like crunch on the outside and still warm.	served	2
buffet fare is better than the regular menu and you don't have to deal with the waitstaff.	menu	2
buffet fare is better than the regular menu and you don't have to deal with the waitstaff.	waitstaff	0
the chef insisted that the meat was cooked properly!?	chef	0
the chef insisted that the meat was cooked properly!?	meat	1
with some good sake, i tried the salmon, yellowtail, king crab, eel (thought this would turn my stomach), red white tuna.	sake	1
with some good sake, i tried the salmon, yellowtail, king crab, eel (thought this would turn my stomach), red white tuna.	salmon	2
i have had some bad meals in my day, but the way we were treated here, takes the cake.	meals	0
i have had some bad meals in my day, but the way we were treated here, takes the cake.	cake	2
 staple entrees like moussaka more than make the grade, but the selection of clay pot-cooked dishes--tender lamb with orzo, or fish of the day with eggplant and zucchini--take comfort food to a new level.	entrees	2
 staple entrees like moussaka more than make the grade, but the selection of clay pot-cooked dishes--tender lamb with orzo, or fish of the day with eggplant and zucchini--take comfort food to a new level.	lamb with orzo	1
 staple entrees like moussaka more than make the grade, but the selection of clay pot-cooked dishes--tender lamb with orzo, or fish of the day with eggplant and zucchini--take comfort food to a new level.	fish	2
 staple entrees like moussaka more than make the grade, but the selection of clay pot-cooked dishes--tender lamb with orzo, or fish of the day with eggplant and zucchini--take comfort food to a new level.	eggplant and zucchini	2
 staple entrees like moussaka more than make the grade, but the selection of clay pot-cooked dishes--tender lamb with orzo, or fish of the day with eggplant and zucchini--take comfort food to a new level.	comfort food	1
this pizza is the best anywhere for grandma slices!	pizza	1
this pizza is the best anywhere for grandma slices!	grandma slices	2
my date and i were excited to go, and didn't even mind the 25 minute wait (even with our reservation) to get a table.	wait	0
my date and i were excited to go, and didn't even mind the 25 minute wait (even with our reservation) to get a table.	reservation	2
