text_a	text_b	label
first of all, i think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.	service	0
first of all, i think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.	food	2
first of all, i think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.	place	2
you have to be comfortable eating with your hands, sharing the same plate with your friends and be able to handle spicy food (not as spicy as some thai dishes though).	miscellaneous	2
you have to be comfortable eating with your hands, sharing the same plate with your friends and be able to handle spicy food (not as spicy as some thai dishes though).	food	1
however, we went for lunch and were the only ones eating there and yet the service seemed eager for us to be done and to get out.	food	2
however, we went for lunch and were the only ones eating there and yet the service seemed eager for us to be done and to get out.	service	0
although the service was top notch, all of the food was disappointing: burnt octopus, bland ravioli, odd tasting mint love letters.	service	1
although the service was top notch, all of the food was disappointing: burnt octopus, bland ravioli, odd tasting mint love letters.	food	0
the portions were overly generous for both the apps and entrees without sacrificing the quality.	miscellaneous	0
the portions were overly generous for both the apps and entrees without sacrificing the quality.	food	1
we arrived on a thursday night at 6:30 and were seated immediately (they don't take reservations), but, this small place filled up very quickly, and the bar was overflowing with people when we left.	miscellaneous	2
we arrived on a thursday night at 6:30 and were seated immediately (they don't take reservations), but, this small place filled up very quickly, and the bar was overflowing with people when we left.	place	0
the place was packed, but it didn't effect our service or getting our food/drinks promptly.	place	0
the place was packed, but it didn't effect our service or getting our food/drinks promptly.	service	1
the menu is slightly different from downtown, but they still have my favorites -- madai salad with hot sesame oil, shrimp kanzuri, the diamond roll, the crispy shrimp roll.	menu	2
